,property_name,society,bedRoom,bathroom,balcony,additionalRoom,facing,agePossession,sector,price in crore,SuperBuildUp_adjusted_area,adjusted_price_per_sqft,Others,Pooja Room,Servant Room,Store Room,Study Room,unavailable,floor,furnish_score,furnish_category,features_score,features_category,rating_sum,bed_bath_ratio,log_area,society_clean,additional_room_count,log_price
1732,4 BHK Flat,DLF New Town Heights 240 ,4,4,3+,"Pooja Room,Study Room,Servant Room",North-West,mid-age,Sector 86 Gurgaon,1.54,2600.4,5922.165820642977,0,1,1,0,0,0,21,-1.0,Unavailable,22.0,Good,24.0,1.0,7.86380504062964,dlf new town heights ,3,0.9321640810304452
1733,2 BHK Flat,Bestech Park View Ananda42 ,2,2,2,unavailable,South-East,new,Sector 81 Gurgaon,0.95,1942.857142857143,4889.705882352941,0,0,0,0,0,1,13,34.0,Fancy,40.5,Luxury,25.0,1.0,7.572429496135545,bestech park view ananda,0,0.6678293725756554
1734,3 BHK Flat,DLF Regal Gardens39 ,3,3,3+,Others,West,new,Sector 90 Gurgaon,1.21,1921.7,6296.508299942759,0,0,1,0,0,0,29,-1.0,Unavailable,22.5,Good,24.5,1.0,7.561485727178291,dlf regal gardens,1,0.7929925155296614
1735,3 BHK Flat,DLF The Ultima40 ,3,4,3+,Servant Room,North-East,new,Sector 81 Gurgaon,2.2,2310.0,9523.809523809525,1,0,0,0,0,0,7,45.5,Fancy,26.5,Good,25.0,0.75,7.745435610274381,dlf the ultima,1,1.1631508098056809
1736,4 BHK Flat,DLF Regal Gardens39 ,4,4,3+,unavailable,East,new,Sector 90 Gurgaon,1.65,3164.2857142857147,5214.446952595936,0,0,1,0,0,0,15,45.5,Fancy,35.5,Premium,24.5,1.0,8.059998603579963,dlf regal gardens,0,0.9745596399981308
1737,3 BHK Flat,Antriksh Heights37 ,3,3,3,unavailable,South,new,Sector 84 Gurgaon,0.9,2007.5,4483.18804483188,0,0,1,0,0,0,11,-1.0,Unavailable,19.5,Basic,23.0,1.0,7.605143453799337,antriksh heights,0,0.6418538861723948
1738,2 BHK Flat,Antriksh Heights37 ,2,2,3+,unavailable,North-West,new,Sector 84 Gurgaon,0.54,1320.0,4090.909090909091,0,1,1,0,0,0,17,-1.0,Unavailable,19.5,Basic,23.0,1.0,7.186144304522325,antriksh heights,0,0.43178241642553783
1739,4 BHK Flat,Antriksh Heights37 ,4,4,3+,"Servant Room,Pooja Room",North,new,Sector 84 Gurgaon,1.02,2304.5,4426.1228032111085,0,0,0,0,0,1,11,-1.0,Unavailable,22.5,Good,23.0,1.0,7.74305285164676,antriksh heights,2,0.7030975114131134
1740,4 BHK Flat,DLF Regal Gardens39 ,4,4,3+,unavailable,North-East,new,Sector 90 Gurgaon,1.78,2436.5,7305.561255899856,0,0,0,0,0,1,12,38.0,Fancy,17.0,Basic,24.5,1.0,7.798728202872002,dlf regal gardens,0,1.0224509277025458
1741,3 BHK Flat,DLF Regal Gardens39 ,3,3,3+,Servant Room,South-East,new,Sector 90 Gurgaon,1.29,2597.1428571428573,4966.996699669967,0,0,1,0,0,0,12,41.0,Fancy,36.0,Premium,24.5,1.0,7.8625521830717044,dlf regal gardens,1,0.8285518175661483
1742,3 BHK Flat,DLF Regal Gardens39 ,3,3,3,Others,North-East,new,Sector 90 Gurgaon,1.25,1892.0,6606.76532769556,0,0,0,0,0,1,18,-1.0,Unavailable,20.5,Good,24.5,1.0,7.545918151209323,dlf regal gardens,1,0.8109302162163288
1743,3 BHK Flat,DLF The Ultima40 ,3,3,2,Servant Room,South-East,new,Sector 81 Gurgaon,2.5,3045.714285714286,8208.255159474671,0,0,0,0,0,1,4,45.5,Fancy,18.0,Basic,25.0,1.0,8.02181900554228,dlf the ultima,1,1.252762968495368
1744,3 BHK Flat,AIPL The Peaceful Homes39 ,3,4,3,Servant Room,West,new,Sector 70A Gurgaon,2.52,2585.0,9748.549323017409,0,0,0,0,0,1,8,28.0,Medium,41.0,Luxury,23.5,0.75,7.857867559331803,aipl the peaceful homes,1,1.2584609896100056
1745,4 BHK Flat,Central Park Flower Valley,4,4,3+,"Pooja Room,Servant Room",North-East,newly built,Sector-33 Sohna,2.3,2571.428571428572,8944.444444444443,0,0,0,0,0,1,5,49.0,Fancy,13.0,Basic,0.0,1.0,7.852605701114192,central park flower valley,2,1.1939224684724346
1746,3 BHK Flat,Central Park Flower Valley,3,3,3+,unavailable,North-East,newly built,Sector-33 Sohna,1.55,1857.142857142857,8346.153846153846,0,0,1,0,0,0,7,49.0,Fancy,7.5,Minimal,0.0,1.0,7.527332804008427,central park flower valley,0,0.9360933591703349
1747,3 BHK Flat,DLF New Town Heights 139 ,3,3,3+,unavailable,North,new,Sector 90 Gurgaon,1.2,2123.0,5652.378709373528,0,1,0,0,0,0,15,-1.0,Unavailable,12.5,Basic,25.0,1.0,7.66105638236183,dlf new town heights ,0,0.7884573603642702
1748,4 BHK Flat,DLF New Town Heights 139 ,4,4,3+,Servant Room,South-East,mid-age,Sector 90 Gurgaon,1.65,2600.4,6345.177664974619,0,0,0,0,0,1,15,40.0,Fancy,30.5,Premium,25.0,1.0,7.86380504062964,dlf new town heights ,1,0.9745596399981308
1749,3 BHK Flat,Mapsko Mount Ville41 ,3,3,3+,unavailable,North,new,Sector 79 Gurgaon,1.25,2128.571428571429,5872.483221476509,0,0,0,1,0,0,16,53.0,Fancy,11.5,Basic,25.0,1.0,7.663676031215117,mapsko mount ville,0,0.8109302162163288
1750,3 BHK Flat,Mapsko Mount Ville41 ,3,3,3,unavailable,West,new,Sector 79 Gurgaon,1.2,1639.0000000000002,7321.537522879804,0,1,1,0,0,0,24,49.5,Fancy,3.0,Minimal,25.0,1.0,7.402451520818245,mapsko mount ville,0,0.7884573603642702
1751,3 BHK Flat,Tulip Leaf,3,3,3,unavailable,South-West,new,Sector 69 Gurgaon,2.06,1993.2000000000005,10335.13947421232,0,1,0,0,0,0,16,28.0,Medium,13.5,Basic,20.0,1.0,7.597998246394693,tulip leaf,0,1.1184149159642893
1752,3 BHK Flat,Tulip Leaf,3,3,3,unavailable,South-West,new,Sector 69 Gurgaon,2.07,1993.2000000000005,10385.310054184223,0,1,0,0,0,0,16,28.0,Medium,13.5,Basic,20.0,1.0,7.597998246394693,tulip leaf,0,1.1216775615991057
1753,3 BHK Flat,Shree Vardhman Victoria38 ,3,5,3,Servant Room,West,new,Sector 70 Gurgaon,1.6,2785.714285714286,5743.589743589743,1,0,1,0,0,0,6,28.0,Medium,41.5,Luxury,22.5,0.6,7.93261850543962,shree vardhman victoria,1,0.9555114450274363
1754,3 BHK Flat,Tulip Violet43 ,3,3,2,Pooja Room,East,new,Sector 69 Gurgaon,1.31,1691.8000000000002,7743.232060527248,0,1,0,0,0,0,12,39.5,Fancy,41.5,Luxury,24.5,1.0,7.43413924166398,tulip violet,1,0.8372475245337022
1755,4 BHK Flat,Tulip Violet,4,4,2,unavailable,South,new,Sector 69 Gurgaon,1.92,1785.7142857142858,10752.0,0,1,0,0,0,0,0,28.0,Medium,41.5,Luxury,20.0,1.0,7.4881336174935935,tulip violet,0,1.0715836162801904
1756,4 BHK Flat,Tulip Violet43 ,4,4,2,Store Room,West,new,Sector 69 Gurgaon,1.9,2871.428571428572,6616.915422885571,0,0,0,0,0,1,6,28.0,Medium,41.5,Luxury,24.5,1.0,7.962913143070334,tulip violet,1,1.0647107369924282
1757,4 BHK Flat,Tulip Violet42 ,4,6,3+,"Servant Room,Pooja Room",North,new,Sector 69 Gurgaon,3.1,4508.571428571428,6875.792141951838,0,1,0,0,0,0,14,28.0,Medium,41.5,Luxury,24.5,0.6666666666666666,8.413957401057084,tulip violet,2,1.410986973710262
1758,3 BHK Flat,Tulip Violet43 ,3,3,1,Pooja Room,North,new,Sector 69 Gurgaon,1.4,2240.0,6250.0,0,1,0,0,0,0,12,28.0,Medium,41.5,Luxury,24.5,1.0,7.714677473800927,tulip violet,1,0.8754687373538999
1759,3 BHK Flat,Tulip Violet43 ,3,3,2,Pooja Room,South,new,Sector 69 Gurgaon,1.44,2254.285714285714,6387.832699619772,0,0,0,0,0,1,1,28.0,Medium,41.5,Luxury,24.5,1.0,7.721031946476414,tulip violet,1,0.8919980393051105
1760,4 BHK Flat,Tulip Violet43 ,4,5,3+,"Servant Room,Others",South-West,new,Sector 69 Gurgaon,3.05,3471.6000000000004,8785.574374927986,0,0,0,0,0,1,14,28.0,Medium,13.5,Basic,24.5,0.8,8.152658871910038,tulip violet,2,1.3987168811184478
1761,3 BHK Flat,Tulip Violet43 ,3,3,2,Pooja Room,South-West,new,Sector 69 Gurgaon,1.28,1735.8000000000002,7374.121442562507,0,0,0,0,0,1,12,36.5,Fancy,13.5,Basic,24.5,1.0,7.459799618564082,tulip violet,1,0.8241754429663494
1762,3 BHK Flat,Tulip Violet43 ,3,3,2,Pooja Room,South-West,new,Sector 69 Gurgaon,1.6,1735.8000000000002,9217.651803203133,0,0,0,0,0,1,0,28.0,Medium,13.5,Basic,24.5,1.0,7.459799618564082,tulip violet,1,0.9555114450274363
1763,4 BHK Flat,Tulip Violet42 ,4,4,2,unavailable,South-West,new,Sector 69 Gurgaon,1.9,2211.0,8593.396653098145,0,1,0,0,0,0,0,28.0,Medium,13.5,Basic,24.5,1.0,7.701652362642226,tulip violet,0,1.0647107369924282
1764,3 BHK Flat,Tulip Violet43 ,3,3,2,Pooja Room,South-East,new,Sector 69 Gurgaon,1.7,1735.8000000000002,9793.755040903328,0,0,0,0,0,1,0,28.0,Medium,13.5,Basic,24.5,1.0,7.459799618564082,tulip violet,1,0.9932517730102833
1765,3 BHK Flat,Tulip Violet43 ,3,3,2,Pooja Room,West,new,Sector 69 Gurgaon,1.36,1735.8000000000002,7835.004032722664,0,0,0,0,0,1,12,35.5,Fancy,13.5,Basic,24.5,1.0,7.459799618564082,tulip violet,1,0.8586616190375187
1766,3 BHK Flat,Tulip Violet43 ,3,3,1,unavailable,East,new,Sector 69 Gurgaon,1.38,1691.8000000000002,8156.992552311146,0,0,0,0,0,1,12,28.0,Medium,39.0,Premium,24.5,1.0,7.43413924166398,tulip violet,0,0.8671004876833833
1767,3 BHK Flat,Bestech Park View Ananda42 ,3,2,3+,unavailable,East,new,Sector 81 Gurgaon,1.15,2371.428571428572,4849.3975903614455,0,0,0,0,0,1,12,-1.0,Unavailable,25.0,Good,25.0,1.5,7.77166942315144,bestech park view ananda,0,0.7654678421395714
1768,3 BHK Flat,Tulip Violet43 ,3,3,1,unavailable,North,new,Sector 69 Gurgaon,1.4,1724.8000000000002,8116.883116883116,0,0,0,0,1,0,12,28.0,Medium,38.5,Premium,24.5,1.0,7.453445990074207,tulip violet,0,0.8754687373538999
1769,3 BHK Flat,Tulip Violet43 ,3,3,1,unavailable,North-East,new,Sector 69 Gurgaon,1.37,1691.8000000000002,8097.883910627734,0,0,0,0,0,1,12,28.0,Medium,27.5,Good,24.5,1.0,7.43413924166398,tulip violet,0,0.8628899551470398
1770,3 BHK Flat,Tulip Violet43 ,3,3,1,Pooja Room,East,new,Sector 69 Gurgaon,1.4,1724.8000000000002,8116.883116883116,0,0,0,0,0,1,12,28.0,Medium,25.0,Good,24.5,1.0,7.453445990074207,tulip violet,1,0.8754687373538999
1771,2 BHK Flat,Vatika Emilia Floors37 ,2,2,2,unavailable,South,new,Sector 83 Gurgaon,0.65,1500.0,4333.333333333333,0,1,0,1,1,0,1,35.0,Fancy,41.5,Luxury,25.0,1.0,7.313886831633462,vatika emilia floors,0,0.5007752879124893
1772,2 BHK Flat,Vatika Emilia Floors37 ,2,2,2,unavailable,South,new,Sector 83 Gurgaon,0.6,1500.0,4000.0,1,0,1,0,0,0,1,34.0,Fancy,40.5,Luxury,25.0,1.0,7.313886831633462,vatika emilia floors,0,0.4700036292457356
1773,2 BHK Flat,Umang Winter Hills39 ,2,2,2,unavailable,North-East,new,Sector 77 Gurgaon,0.75,1917.142857142857,3912.0715350223545,0,1,1,0,0,0,7,36.0,Fancy,41.5,Luxury,24.0,1.0,7.559112735017394,umang winter hills,0,0.5596157879354227
1774,2 BHK Flat,Bestech Park View Ananda42 ,2,2,2,unavailable,North-East,new,Sector 81 Gurgaon,0.95,1942.857142857143,4889.705882352941,0,1,1,0,0,0,14,36.5,Fancy,39.5,Premium,25.0,1.0,7.572429496135545,bestech park view ananda,0,0.6678293725756554
1775,3 BHK Flat,Spaze Privy AT439 ,3,3,3,Study Room,North-East,new,Sector 84 Gurgaon,1.24,2740.0,4525.5474452554745,0,1,1,0,0,0,8,38.0,Fancy,38.5,Premium,25.0,1.0,7.916078096302786,spaze privy at,1,0.8064758658669484
1776,3 BHK Flat,Antriksh Heights37 ,3,3,3+,unavailable,North-East,new,Sector 84 Gurgaon,0.9,2464.285714285714,3652.1739130434794,0,0,0,0,0,1,12,-1.0,Unavailable,39.0,Premium,23.0,1.0,7.810062988192265,antriksh heights,0,0.6418538861723948
1777,3 BHK Flat,Mapsko Mount Ville41 ,3,3,3+,unavailable,North-East,new,Sector 79 Gurgaon,1.3,2314.285714285714,5617.283950617284,0,1,0,0,0,0,1,46.5,Fancy,31.0,Premium,25.0,1.0,7.747288377602806,mapsko mount ville,0,0.832909122935104
1778,2 BHK Flat,Antriksh Heights37 ,2,2,3+,"Study Room,Pooja Room,Store Room",North-West,new,Sector 84 Gurgaon,0.73,1714.2857142857144,4258.333333333333,0,0,0,0,0,1,4,-1.0,Unavailable,38.0,Premium,23.0,1.0,7.447334942975405,antriksh heights,3,0.5481214085096876
1779,3 BHK Flat,DLF New Town Heights 240 ,3,3,3,"Others,Servant Room",West,mid-age,Sector 86 Gurgaon,1.26,2123.0,5934.997644842205,0,0,1,0,0,0,5,-1.0,Unavailable,28.0,Good,24.0,1.0,7.66105638236183,dlf new town heights ,2,0.8153648132841945
1780,3 BHK Flat,DLF New Town Heights 139 ,3,3,3+,"Pooja Room,Servant Room",West,new,Sector 90 Gurgaon,1.25,2757.1428571428573,4533.678756476684,0,0,0,0,0,1,6,-1.0,Unavailable,32.0,Premium,25.0,1.0,7.922312854380504,dlf new town heights ,2,0.8109302162163288
1781,4 BHK Flat,DLF New Town Heights 139 ,4,4,3+,"Pooja Room,Servant Room",South,new,Sector 90 Gurgaon,1.88,3895.714285714286,4825.815914924826,0,0,0,0,0,1,20,-1.0,Unavailable,34.0,Premium,25.0,1.0,8.267888986180381,dlf new town heights ,2,1.0577902941478545
1782,3 BHK Flat,DLF New Town Heights 139 ,3,3,3+,"Pooja Room,Servant Room",South,new,Sector 90 Gurgaon,1.3,2757.1428571428573,4715.025906735751,0,0,0,0,0,1,10,44.0,Fancy,31.5,Premium,25.0,1.0,7.922312854380504,dlf new town heights ,2,0.832909122935104
1783,2 BHK Flat,Pyramid Urban Homes 2,2,2,2,unavailable,East,new,Sector 86 Gurgaon,0.44,858.5714285714287,5124.792013311148,0,1,0,0,0,0,6,33.0,Fancy,16.0,Basic,19.0,1.0,6.756433926165038,pyramid urban homes ,0,0.3646431135879093
1784,3 BHK Flat,Antriksh Heights37 ,3,3,3+,Pooja Room,unavailable,newly built,Sector 84 Gurgaon,0.84,1897.5,4426.877470355731,0,0,0,0,0,1,8,-1.0,Unavailable,15.0,Basic,23.0,1.0,7.5488193796718575,antriksh heights,1,0.6097655716208943
1785,3 BHK Flat,Antriksh Heights37 ,3,3,3+,unavailable,West,newly built,Sector 84 Gurgaon,0.79,1897.5,4163.372859025032,0,0,0,0,0,1,8,-1.0,Unavailable,9.5,Minimal,23.0,1.0,7.5488193796718575,antriksh heights,0,0.5822156198526637
1786,4 BHK Flat,Mapsko Casa Bella38 ,4,5,3+,Servant Room,South-West,new,Sector 82 Gurgaon,1.38,2788.5,4948.897256589564,0,0,0,0,0,1,20,-1.0,Unavailable,21.5,Good,24.5,0.8,7.933617647285583,mapsko casa bella,1,0.8671004876833833
1787,3 BHK Flat,Sobha City,3,3,2,unavailable,South,newly built,Sector 108 Gurgaon,2.6,1882.1,13814.356304128369,0,0,0,1,0,0,11,-1.0,Unavailable,13.5,Basic,18.5,1.0,7.540674633991595,sobha city,0,1.2809338454620642
1788,4 BHK Flat,Tulip Violet43 ,4,4,2,unavailable,West,new,Sector 69 Gurgaon,1.7,2211.0,7688.828584350972,0,0,0,0,0,1,7,28.0,Medium,33.5,Premium,24.5,1.0,7.701652362642226,tulip violet,0,0.9932517730102833
1789,4 BHK Flat,Tulip Violet43 ,4,4,2,unavailable,South,newly built,Sector 69 Gurgaon,1.7,2211.0,7688.828584350972,0,0,0,0,1,0,10,28.0,Medium,32.0,Premium,24.5,1.0,7.701652362642226,tulip violet,0,0.9932517730102833
1790,3 BHK Flat,Tulip Violet43 ,3,3,2,Pooja Room,West,new,Sector 69 Gurgaon,1.4,1735.8000000000002,8065.445327802741,0,0,1,0,0,0,9,28.0,Medium,33.0,Premium,24.5,1.0,7.459799618564082,tulip violet,1,0.8754687373538999
1791,4 BHK Flat,Tulip Violet43 ,4,4,2,unavailable,North,new,Sector 69 Gurgaon,1.68,2211.0,7598.371777476255,0,0,1,0,0,0,7,28.0,Medium,33.0,Premium,24.5,1.0,7.701652362642226,tulip violet,0,0.9858167945227653
1792,4 BHK Flat,Tulip Violet43 ,4,4,2,unavailable,South,new,Sector 69 Gurgaon,1.7,2211.0,7688.828584350972,0,0,0,0,0,1,1,28.0,Medium,33.5,Premium,24.5,1.0,7.701652362642226,tulip violet,0,0.9932517730102833
1793,3 BHK Flat,Tulip Violet43 ,3,3,2,unavailable,North-East,new,Sector 69 Gurgaon,1.4,1735.8000000000002,8065.445327802741,0,0,1,0,0,0,1,28.0,Medium,26.0,Good,24.5,1.0,7.459799618564082,tulip violet,0,0.8754687373538999
1794,3 BHK Flat,Ramprastha Primera,3,3,3,Store Room,North-East,new,Sector 37D Gurgaon,1.2,1285.7142857142858,9333.333333333332,0,0,0,0,0,1,5,37.5,Fancy,15.0,Basic,20.0,1.0,7.15984718272843,ramprastha primera,1,0.7884573603642702
1795,2 BHK Flat,Godrej Aria38 ,2,2,3,unavailable,North-East,new,Sector 79 Gurgaon,0.96,1930.0,4974.093264248704,0,0,1,0,0,0,8,-1.0,Unavailable,13.5,Basic,25.0,1.0,7.565793282428515,godrej aria,0,0.6729444732424258
1796,2 BHK Flat,Microtek Greenburg38 ,2,3,3,Study Room,North-East,new,Sector 86 Gurgaon,1.3,1214.2857142857144,10705.882352941177,0,0,0,1,0,0,5,38.0,Fancy,14.0,Basic,24.0,0.6666666666666666,7.102734483920571,microtek greenburg,1,0.832909122935104
1797,3 BHK Flat,Bestech Park View Sanskruti42 ,3,3,3,Servant Room,East,new,Sector 92 Gurgaon,1.6,3028.571428571429,5283.018867924528,0,0,1,0,0,0,10,47.5,Fancy,15.5,Basic,25.0,1.0,8.016176445783751,bestech park view sanskruti,1,0.9555114450274363
1798,3 BHK Flat,Microtek Greenburg38 ,3,4,3,Servant Room,East,new,Sector 86 Gurgaon,1.93,2513.5,7678.535906107022,0,0,1,0,0,0,12,31.5,Fancy,21.0,Good,24.0,0.75,7.82982925561202,microtek greenburg,1,1.0750024230289759
1799,3 BHK Flat,Bestech Park View Sanskruti42 ,3,3,2,unavailable,East,new,Sector 92 Gurgaon,1.42,2112.0,6723.484848484848,1,0,0,0,0,0,10,40.0,Fancy,25.0,Good,25.0,1.0,7.655864017616056,bestech park view sanskruti,0,0.883767540168595
1800,3 BHK Flat,DLF The Ultima40 ,3,4,3+,Servant Room,East,new,Sector 81 Gurgaon,2.2,2310.0,9523.809523809525,0,0,0,0,1,0,17,51.0,Fancy,13.5,Basic,25.0,0.75,7.745435610274381,dlf the ultima,1,1.1631508098056809
1801,3 BHK Flat,DLF The Skycourt42 ,3,3,1,unavailable,North-West,new,Sector 86 Gurgaon,1.35,2121.9,6362.2225364060505,0,0,0,0,1,0,9,36.5,Fancy,32.0,Premium,25.0,1.0,7.660538357437956,dlf the skycourt,0,0.8544153281560676
1802,3 BHK Flat,Microtek Greenburg38 ,3,4,3,Servant Room,North-West,new,Sector 86 Gurgaon,1.65,2084.5,7915.5672823219,0,0,0,0,0,1,8,40.0,Fancy,31.0,Premium,24.0,0.75,7.642763913637,microtek greenburg,1,0.9745596399981308
1803,3 BHK Flat,Parsvnath Green Ville39 ,3,3,3,Store Room,North-West,mid-age,Sector 48 Gurgaon,1.42,1815.0,7823.691460055095,0,0,0,0,0,1,1,47.0,Fancy,41.0,Luxury,24.0,1.0,7.504391559161238,parsvnath green ville,1,0.883767540168595
1804,3 BHK Flat,Paras Dews,3,4,3+,Servant Room,North-West,new,Sector 106 Gurgaon,1.1,2514.285714285714,4375.0,0,0,0,0,0,1,8,37.5,Fancy,41.0,Luxury,0.0,0.75,7.830141680171131,paras dews,1,0.7419373447293773
1805,3 BHK Flat,Pareena Coban Residences,3,5,3,Servant Room,North-East,new,Sector 99A Gurgaon,1.23,2196.7000000000003,5599.308052988573,0,1,0,0,0,0,5,34.0,Fancy,23.0,Good,20.0,0.6,7.695166637932165,pareena coban residences,1,0.8020015854720274
1806,3 BHK Flat,Bestech Park View Sanskruti42 ,3,3,3,Others,East,new,Sector 92 Gurgaon,1.5,2112.0,7102.272727272727,0,0,1,0,0,0,3,-1.0,Unavailable,13.5,Basic,25.0,1.0,7.655864017616056,bestech park view sanskruti,1,0.9162907318741551
1807,2 BHK Flat,Shree Vardhman Flora38 ,2,2,2,Study Room,East,old,Sector 90 Gurgaon,0.65,1430.0000000000002,4545.454545454545,0,0,1,0,0,0,12,29.5,Medium,22.5,Good,25.0,1.0,7.266128779556451,shree vardhman flora,1,0.5007752879124893
1808,2 BHK Flat,Shree Vardhman Flora38 ,2,2,3,Study Room,East,old,Sector 90 Gurgaon,0.64,1857.142857142857,3446.1538461538457,0,0,1,0,0,0,6,29.0,Medium,23.0,Good,25.0,1.0,7.527332804008427,shree vardhman flora,1,0.49469624183610705
1809,3 BHK Flat,BPTP Terra38 ,3,3,2,unavailable,East,new,Sector 37D Gurgaon,1.65,2064.7000000000003,7991.475759190196,0,0,1,0,0,0,15,30.0,Fancy,29.5,Good,23.0,1.0,7.633224431004207,bptp terra,0,0.9745596399981308
1810,2 BHK Flat,BPTP Terra38 ,2,2,2,unavailable,North-East,new,Sector 37D Gurgaon,1.17,1551.0000000000002,7543.520309477755,0,0,0,0,1,0,0,30.0,Fancy,25.5,Good,23.0,1.0,7.347299700743164,bptp terra,0,0.7747271675523681
1811,3 BHK Flat,BPTP Terra38 ,3,3,3,unavailable,North-East,new,Sector 37D Gurgaon,1.45,1992.1,7278.751066713517,0,0,0,0,1,0,9,30.0,Fancy,25.5,Good,23.0,1.0,7.5974464945686915,bptp terra,0,0.8960880245566356
1812,3 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,3,3,3,Pooja Room,North-East,newly built,Sector 102 Gurgaon,1.95,2645.714285714286,7370.410367170626,0,0,1,0,0,0,6,47.0,Fancy,41.0,Luxury,25.0,1.0,7.881074257494699,shapoorji pallonji joyville gurugram,1,1.0818051703517284
1813,4 BHK Flat,Bestech Park View Grand Spa43 ,4,4,3+,Servant Room,South,new,Sector 81 Gurgaon,4.2,6000.0,7000.0,0,0,0,0,1,0,25,44.5,Fancy,21.0,Good,25.0,1.0,8.699681400989514,bestech park view grand spa,1,1.6486586255873816
1814,3 BHK Flat,Bestech Park View Sanskruti41 ,3,4,3,Servant Room,North,new,Sector 92 Gurgaon,1.55,2194.5,7063.112326270221,0,1,0,0,0,0,8,-1.0,Unavailable,13.5,Basic,25.0,0.75,7.694165090001772,bestech park view sanskruti,1,0.9360933591703349
1815,3 BHK Flat,SS The Leaf38 ,3,4,3,Servant Room,East,new,Sector 85 Gurgaon,1.58,3440.0,4593.023255813953,0,0,1,0,1,0,8,-1.0,Unavailable,38.5,Premium,23.5,0.75,8.14351740579748,ss the leaf,1,0.9477893989335261
1816,3 BHK Flat,Bestech Park View Spa Next40 ,3,4,3+,Servant Room,North-East,mid-age,Sector 67 Gurgaon,2.32,2764.2857142857147,8392.764857881135,0,0,1,0,1,0,14,40.5,Fancy,17.0,Basic,24.5,0.75,7.924899241090232,bestech park view spa next,1,1.199964782928397
1817,3 BHK Flat,Microtek Greenburg38 ,3,4,3,Study Room,South-West,new,Sector 86 Gurgaon,1.25,1628.0000000000002,7678.132678132677,0,1,0,1,0,0,0,-1.0,Unavailable,13.5,Basic,24.0,0.75,7.395721608602045,microtek greenburg,1,0.8109302162163288
1818,2 BHK Flat,Ireo The Grand Arch40 ,2,2,1,Study Room,North-East,new,sector 58 Gurgaon,2.2,2331.428571428572,9436.27450980392,0,1,0,0,0,0,5,41.0,Fancy,22.0,Good,25.0,1.0,7.754665309070852,ireo the grand arch,1,1.1631508098056809
1819,4 BHK Flat,Paras Dews,4,6,3+,Servant Room,North-West,new,Sector 106 Gurgaon,1.4,3364.2857142857147,4161.358811040339,0,0,0,0,1,0,10,-1.0,Unavailable,39.0,Premium,0.0,0.6666666666666666,8.121268146137293,paras dews,1,0.8754687373538999
1820,3 BHK Flat,Paras Dews,3,3,3,Study Room,North-West,new,Sector 106 Gurgaon,1.2,2378.571428571429,5045.045045045044,0,1,0,0,0,0,12,-1.0,Unavailable,39.0,Premium,0.0,1.0,7.7746756784217945,paras dews,1,0.7884573603642702
1821,2 BHK Flat,Vatika Xpressions,2,2,2,Pooja Room,North,new,Sector 88B Gurgaon,0.92,1928.571428571429,4770.37037037037,0,0,1,0,0,0,3,-1.0,Unavailable,39.0,Premium,0.0,1.0,7.565053199505451,vatika xpressions,1,0.6523251860396903
1822,3 BHK Flat,Paras Dews,3,4,3,"Study Room,Servant Room",East,new,Sector 106 Gurgaon,1.25,2714.2857142857147,4605.263157894736,0,0,1,0,0,0,14,-1.0,Unavailable,39.0,Premium,0.0,0.75,7.906652462295525,paras dews,2,0.8109302162163288
1823,3 BHK Flat,Paras Dews,3,4,3+,"Study Room,Servant Room",South-East,new,Sector 106 Gurgaon,1.25,2514.285714285714,4971.590909090909,0,0,1,0,0,0,7,-1.0,Unavailable,41.0,Luxury,0.0,0.75,7.830141680171131,paras dews,2,0.8109302162163288
1824,3 BHK Flat,Vatika City41 ,3,3,1,"Pooja Room,Store Room",South-West,mid-age,Sector 49 Gurgaon,1.85,1922.8,9621.385479509048,1,0,1,0,0,0,7,-1.0,Unavailable,37.0,Premium,25.0,1.0,7.562057675718515,vatika city,2,1.0473189942805592
1825,3 BHK Flat,Vatika City41 ,3,3,3,Pooja Room,North,mid-age,Sector 49 Gurgaon,1.69,2800.0,6035.714285714285,1,0,0,0,0,0,3,-1.0,Unavailable,33.0,Premium,25.0,1.0,7.937731775260109,vatika city,1,0.9895411936137477
1826,3 BHK Flat,Emaar MGF The Palm Drive41 ,3,3,2,Study Room,South,new,Sector 66 Gurgaon,3.5,3144.2857142857147,11131.303952748747,0,0,0,0,1,0,4,28.0,Medium,19.5,Basic,24.0,1.0,8.05366001215786,emaar mgf the palm drive,1,1.5040773967762742
1827,2 BHK Flat,Emaar MGF The Palm Drive41 ,2,2,2,Pooja Room,North,new,Sector 66 Gurgaon,1.51,1714.2857142857144,8808.333333333332,1,0,0,0,0,0,5,45.5,Fancy,18.5,Basic,24.0,1.0,7.447334942975405,emaar mgf the palm drive,1,0.9202827531436926
1828,3 BHK Flat,Parsvnath Green Ville39 ,3,3,3+,Servant Room,North,mid-age,Sector 48 Gurgaon,1.86,2673.0,6958.473625140292,0,0,0,0,0,1,6,38.5,Fancy,23.5,Good,24.0,1.0,7.891330757661889,parsvnath green ville,1,1.0508216248317612
1829,3 BHK Flat,Experion The Heartsong39 ,3,4,3+,Servant Room,South-East,new,Sector 108 Gurgaon,1.7,2861.428571428572,5941.088367448827,0,0,0,0,0,1,14,43.0,Fancy,27.5,Good,25.0,0.75,7.9594256943384325,experion the heartsong,1,0.9932517730102833
